-1.801494057,2.024149131,-0.066643326,1.702349301,6.336756043,-2.585058081,1.904755419,3.867060274,1
0.200974496,-0.416226312,-2.971508899,-0.651288268,0.569784264,3.191148791,0.690053423,2.041572502,1
-117.7291236,-40.13230824,-43.41068774,27.85450758,-65.77732535,-92.01300663,20.64393881,16.38309687,0
58.84708875,57.66883348,221.946622,83.38250993,67.16164203,341.8551237,100.76344,-9.342601335,0
2.940565979,-3.043669082,1.503125721,-2.193469839,2.169384061,0.580487017,-1.556565234,-0.938480866,1
-0.081508941,-2.159181733,1.102866256,0.214375649,-2.210917904,1.158603944,-0.540946781,-1.620765287,1
0.840023663,1.275305626,-1.982575321,1.818354534,-3.623091739,-0.536769881,-0.866674391,-0.980128448,1
0.47910125,0.13870958,-2.371210466,0.733117178,0.554634072,0.540550946,-1.317229697,-1.645752711,1
0.607623239,4.227068192,-0.092463173,1.105479138,-2.019337883,5.745840298,-0.390464855,-1.164357789,1
-187.996206,12.33739648,-54.04676561,3.244141584,-68.14883797,2.825237016,67.69867573,-226.7194809,0
173.4324814,-113.4161838,79.61980742,193.0842386,-23.88564887,-21.67843327,-277.4944745,-7.16009405,0
-0.652773225,-2.512282481,-0.41522111,-1.317088444,-0.775174631,-2.342139697,-0.350140738,-1.30156936,1
-0.210359734,-0.480072401,-2.62325411,3.018310039,0.614416923,0.375748789,-0.395239136,0.710651734,1
250.7913695,140.3574942,-70.23835246,52.52217967,-173.4783823,-22.08801844,191.8626727,69.10109313,0
-272.3173501,169.4845813,45.92020815,44.66292863,77.96761776,-105.5196848,179.9008015,-134.5034737,0
1.191757832,5.262422105,-0.585048425,2.857392705,-0.996130481,-4.378244884,1.593231279,-2.100927246,1
16.79580755,206.5457375,-8.913610232,283.0370779,140.5640734,8.024616272,23.36644031,29.82807196,0
-80.66032598,81.27299548,129.1979015,30.27499017,43.52598902,139.8238517,-166.9249183,171.9660417,0
23.29765492,16.71067013,249.1788906,-4.366977364,-40.73567764,-292.2111159,-45.96289223,201.0421531,0
-148.9397139,-12.28919212,47.88949035,-7.687315458,206.7749221,-32.65950026,-8.990615884,112.4232954,0
0.11748106,-0.08217395,2.219826081,0.359495497,-2.043834238,2.219776598,0.829121187,1.07760711,1
0.369220969,0.337699893,-2.7900845,-2.083545439,3.119620322,4.915617452,0.283628717,-0.557774969,1
-5.406010412,116.1185787,-128.9476727,102.7929743,123.1022277,-6.787077347,-114.739533,140.7648846,0
-0.067171751,-0.558975588,2.871713383,0.334281122,-1.13770039,4.65683196,0.38875169,-1.964149588,1
-4.00505136,12.44470024,24.25360846,-2.629325626,131.0211428,180.4565228,136.762935,-70.60271887,0
0.32753394,-0.063538357,-0.863122919,0.022404768,0.641101143,0.134168293,0.635377827,-0.396373612,1
1.339877473,1.052313014,0.732332627,0.324592951,-0.062176098,2.151451924,1.070941001,-2.22422907,1
-67.0534498,-80.73754918,17.47342164,-110.0897115,15.26394998,146.5961565,-130.0571494,-28.44004395,0
-0.758899244,-0.411899106,0.89108709,1.130509682,-2.447453351,1.265546338,1.691425848,1.608256482,1
-11.74659771,-100.2006292,-6.062094433,63.98260109,94.84079368,-116.8881645,29.78682099,43.38243514,0
40.85835366,-129.800326,-85.56471108,53.90016122,-12.91819858,196.7265447,-177.9354344,21.73202053,0
-0.732130661,0.593780845,1.011369958,5.061572129,4.666228487,0.006537658,-0.696393385,0.339533717,1
1.480660042,-0.38617359,3.616333023,0.355594764,0.29152163,-2.290040124,-2.02168211,2.426567732,1
-43.22281815,-19.44559443,232.2037248,-50.34429034,136.1185446,-165.3479748,77.98355731,40.1505117,0
-0.105300672,-52.14290733,-122.5263808,78.82239392,-48.7379758,-7.986099568,273.3780746,-128.5338766,0
99.72552771,-92.29900271,-46.11924201,14.05672843,-219.9438043,-179.473108,-148.5539449,59.03878939,0
-117.2720003,25.77786257,-54.63446835,-141.6969035,-191.0478006,-200.3726762,18.61470843,-167.1662639,0
1.750849591,-1.475325706,1.154719153,2.985062125,0.738721569,-3.360165937,2.559728636,4.841681791,1
0.892313584,-2.986843557,-1.287738385,3.012750298,-3.312342344,1.564642826,-1.087392506,-0.78787907,1
2.443052141,0.913073499,0.024309607,1.963412872,-0.872882676,-5.782641475,0.543479812,0.746906528,1
1.472175737,2.083618589,-0.489473845,2.611667815,-6.551697051,0.009934597,0.259127902,-0.434122207,1
204.7728775,-27.61180386,-63.25730814,147.228572,193.8032414,-198.484864,-109.0394285,91.92621129,0
-149.2026536,-52.67341864,-1.258689387,-148.8977488,52.15114263,30.64175708,-45.81852,110.3892143,0
1.395971472,-2.579359174,1.294267306,2.96034146,1.720214028,1.751587367,-2.543835589,1.091517835,1
-8.38135691,32.88207858,-111.9402561,43.08550296,-8.538936791,111.9212987,-60.21380731,-23.81060927,0
-195.5534949,1.611146397,-235.2920378,-6.960212248,-39.67647421,10.1124497,45.12681427,-164.8213759,0
-1.534677238,1.544910582,-0.225344885,-2.934156712,2.828044982,0.250422448,1.303585016,0.843472623,1
0.959334842,0.855927755,0.070045541,1.519756614,1.223979045,-1.755853239,-0.014822599,1.909341548,1
0.468398896,-0.53395504,1.010866738,-0.573010971,-1.814147977,-3.157852878,-0.971197536,0.428553138,1
