-4.776704282,-1.21949155,-0.50361925,-5.691093381,-13.83149143,-0.812228439,4.573966743,-9.797611637,1
19.01630984,14.36144561,15.64125659,7.00949914,3.277669788,2.445903734,3.872097517,0.272236985,0
-6.74282171,-6.191129958,-5.173514337,-2.318100526,-4.489548841,-5.237040745,-2.936035874,-11.29865602,1
-11.78604694,-0.581299303,-6.065846399,-4.966065918,-10.70692345,-3.450633611,-13.38040931,-16.47235177,1
14.48442972,3.858582532,14.23053378,8.297800256,3.366321136,17.70323518,4.268522291,3.674017399,0
-6.032947337,-7.250175534,-8.307249129,0.972617193,-4.75527302,-2.428840322,-3.622125362,-1.733645762,1
-10.08760738,-13.40194169,-8.918499574,0.079124797,2.403328488,0.976267733,3.740010165,-11.82084121,1
-4.608364216,-4.708897575,-7.175416014,-3.571339144,-1.781227762,-0.915828237,-12.92396474,-6.770169349,1
-2.644162883,-9.995396235,-4.026496256,-3.712290719,-11.80206404,-14.55866736,-18.17727344,-5.326789653,1
6.861406266,-1.218465063,1.807403366,2.023967315,-1.066728648,-7.90447352,-9.601641899,2.150528362,1
13.49161495,-2.881691246,29.36514498,19.00503503,8.342638931,7.098715977,16.13194793,3.363810904,0
-1.838940452,6.850904487,19.2420555,-3.388821031,4.697089316,14.7536216,7.781062206,5.012116703,0
-14.33651198,-1.742374012,18.05753871,15.3544539,3.836109976,-2.601931861,3.564475395,0.351093163,0
12.97043547,1.914149731,6.756920316,3.053157677,33.89665813,-5.83579262,-4.961436282,0.473199142,0
-4.493581458,-6.138581909,-2.531937506,-3.345325401,2.639336441,-8.509595321,-9.326142005,-9.872758679,1
-4.837963448,0.299742885,2.028452143,10.5225385,8.381598593,11.19682099,12.61156036,5.123084233,0
-7.435297806,-13.71456082,-1.910017431,-1.430665323,4.450889644,-8.835712789,10.96718903,-11.37617517,1
-1.477258924,-1.770478844,6.438823058,5.407431174,2.391218287,7.835143445,7.650247245,-1.472429046,0
14.77425776,14.90157368,6.166940084,1.097421894,13.96618836,-5.23145518,16.12798467,0.397868627,0
-2.493554764,13.77279216,23.27723598,17.60354814,23.91152566,16.59325602,27.74715138,0.448044801,0
-17.16259256,1.42543767,-10.11119569,3.489968191,14.88205123,16.23763234,10.06565933,2.529061257,0
9.260988404,8.398806417,13.48153165,8.131522994,-13.29135744,6.896651478,1.12435109,4.048862662,0
3.708196955,-6.061613939,-5.61577695,-8.805043876,-11.38821568,-1.024225947,-9.85078044,-4.417909938,1
5.326610028,8.993822404,18.25323214,9.003018842,-5.984643337,7.222845554,11.4164418,2.475247961,0
3.763072995,-0.97076135,-1.161530633,-1.519920089,0.705330082,-5.064482076,-20.5930969,1.455338404,1
21.56546146,12.49491542,-7.539901039,10.13441035,10.64446834,20.97345082,17.26420377,8.267620678,0
-4.670506098,-9.799340915,-13.50119778,2.130209869,-3.977676777,-7.707250229,0.113612035,-10.28437638,1
20.89303571,2.310446111,6.408989122,2.886969041,15.0962862,14.16620401,1.16114044,4.222520142,0
-0.604662489,-4.96109313,-4.578647692,-2.862213923,2.474298942,-15.50469795,2.942465614,-9.910706704,1
-1.675423405,-2.484685588,11.22709089,9.562530938,-0.326055325,3.197099241,11.33047633,-0.969959175,0
-8.045215188,-2.478524571,-3.499104141,-4.472316025,-6.883336274,-9.792567185,-16.23648121,-7.629108551,1
-6.091679425,3.851704864,-8.255569441,-4.05257691,-9.851390359,9.599714771,-6.198527032,-12.03421534,1
6.692042054,5.31999415,13.93434264,7.856523363,9.958470271,1.76642679,0.054676402,6.768034173,0
-7.910099981,-8.608922991,-4.986010429,-3.801838324,-3.850871629,-18.18004417,-2.025721429,-6.785989141,1
9.637146857,0.986613968,6.303462764,2.794618094,8.618034739,8.232308051,-5.670332199,1.595856306,0
-1.496438056,-8.588229361,-2.297109761,2.641631601,-6.665733736,-9.552270641,6.754250452,-10.48755041,1
12.22059282,5.412102329,13.05695021,-0.501818526,1.585716974,5.119770154,5.638250171,2.891096513,0
-6.154267347,-12.3474549,-6.713609195,-4.0195917,-7.134084613,-7.620895407,-13.62805095,-4.530384056,1
14.70086862,11.90314196,-8.926469244,24.11372398,23.88244089,14.22003649,0.824219476,3.533923889,0
-3.975472112,4.038875735,-1.055122617,11.77204077,0.671899068,6.442163511,7.286276177,2.456457565,0
-4.854268746,3.321470013,0.512934719,12.34315757,13.9472962,20.33818211,18.71706369,-0.847577117,0
10.28875191,8.063266353,15.22506017,5.588839169,5.478434269,3.483162575,13.71385736,4.038825935,0
-2.607157973,-1.381253865,-14.0560941,-11.21288173,-5.401894918,-8.344571296,-7.171823588,2.409296491,1
5.993682719,5.515529277,-7.457655502,7.450796514,7.644276352,11.77648487,-1.761863906,6.987602521,0
3.997647519,16.21398766,3.760377259,4.388798988,18.12713867,-11.09954975,18.1562956,0.728654549,0
-2.388851108,-0.886575579,4.592950779,-1.573465522,-7.813820188,-2.333115575,-12.54130039,5.946527997,1
0.191566714,-8.165031778,-13.64964743,-5.217917527,-11.46492865,11.02150907,-11.10010148,-13.13628308,1
20.4561205,2.794526257,13.94199199,-1.262661611,4.720803017,2.056407304,18.16833155,3.014483854,0
21.9269423,4.894765198,1.993441794,6.845122177,29.74054371,6.749668252,16.81125405,5.484940734,0
11.79377263,4.865080538,17.79770578,2.088534339,-2.242224725,2.228281489,8.607580304,-1.371872649,0
8.754165907,12.60002128,10.10675544,11.16530034,8.424084821,6.39047134,7.690628886,3.553362268,0
13.640268,1.630913488,6.104380336,12.80864852,-8.445594638,16.51253429,6.336385396,0.043718649,0
9.453285728,-10.83374584,-6.062004336,-1.605026467,1.404428729,-4.854639738,-5.454801274,-15.27270596,1
-5.846374967,9.159929589,8.090224254,20.34571403,17.34039492,3.932063928,9.314359734,8.808416677,0
13.70068125,1.392975391,12.60115563,18.38232374,16.75783359,5.102412928,12.74865392,4.55594202,0
4.40166117,-1.536556347,7.320797987,1.182778599,26.90985017,-1.973580182,-0.232514794,2.555875157,0
17.13072485,4.37906696,6.86508909,4.854809463,10.84392454,11.16997943,11.76786625,4.181668033,0
15.32057526,11.55500379,2.760311065,4.538025246,23.3187726,-8.011897122,12.02826637,5.490320916,0
-9.418573657,0.114205748,3.613785872,-6.108071962,2.041249348,-17.14215935,-17.90667547,-3.930367268,1
-4.143734407,11.24385407,7.308382529,4.05150897,-5.894878248,7.54365976,11.87026635,4.181705118,0
-2.137312481,-5.126750228,-6.38631428,-1.361506709,-5.0859024,-9.75170492,1.117306283,-8.839863796,1
4.770363679,-2.467089972,-4.172518974,-6.918860791,-6.061528238,-16.1661941,-8.941014674,-3.616249354,1
20.96813675,5.521005143,22.86602092,15.38266065,15.77535262,15.10984502,19.4267968,-3.083075242,0
10.38815204,2.963340427,3.45267997,13.11332353,8.634437729,9.652848921,-5.664848417,1.930682568,0
-5.739225127,-8.827829783,-6.102517309,-1.311274296,-9.268886393,-8.685704839,-10.29413194,4.354224354,1
-6.580553761,10.96433388,8.770476123,4.938566679,6.247914057,17.47537326,14.43136463,-0.19546562,0
0.854014883,10.91599634,5.629816662,15.10405359,-8.363654202,23.19600699,1.197204358,-0.042149395,0
6.381587212,6.288252477,20.27589418,8.679419265,24.90670882,-1.246527408,6.444379024,5.233635375,0
-6.994872358,-5.579065642,-4.706953558,-5.860020706,0.353570262,-16.03195615,-20.87352347,-5.001611504,1
1.705586005,-11.51569828,-13.36892241,-6.600046405,-13.7214734,-14.52126564,-18.26943727,9.375627533,1
-6.089682918,-0.797775412,-1.82886642,-2.079726168,-9.553862091,-0.382822246,-10.49397356,-12.75662524,1
-10.83578139,1.968073015,-5.750850117,2.442672998,-7.129824645,-17.04506014,10.75131778,-7.895985353,1
12.27406164,10.15229409,0.033210087,4.070490241,10.93618043,-12.88564657,17.33822998,1.79663031,0
0.938355991,-6.927704811,-4.136828164,-10.49954804,-7.479201604,-24.47327457,-12.09105405,0.095525078,1
-11.24313886,-12.95487329,-0.335443888,0.652564024,-0.921175545,-6.27836221,-20.28370113,-11.45914905,1
21.61309466,-0.895663693,14.05264942,-4.080113531,14.08639245,8.02040541,-7.138432304,0.189851782,0
21.99374023,6.630547681,13.53252284,11.03098014,9.771090811,11.61878024,2.368995474,6.446316912,0
-8.927258861,-5.14534379,-7.463223731,3.247249731,6.319665038,-9.264944739,-2.505424228,2.500895936,1
-12.39591904,-14.21669909,-3.001411761,2.103045795,-2.288000458,-18.2739938,-3.372489253,-0.538502459,1
2.163872283,0.622751525,-3.514346993,-0.157819248,-5.373010538,-1.520500888,-13.63057373,-12.29157852,1
-2.980647226,-10.40160906,0.627171452,-2.101315398,-11.56898398,-5.481807368,-9.923850334,-0.28463839,1
4.460719224,0.768907548,-6.921790628,-2.51495115,-11.44557534,-2.539515129,-14.51715075,-7.869780615,1
-6.949382872,-0.516371073,-16.02825955,-4.236926118,-4.127693576,3.898112853,-21.67557434,-11.60122755,1
-4.053935407,12.70646873,-3.450511404,2.851141727,10.58338764,0.348964443,-8.228637488,-2.42302717,0
-5.799272466,0.278401311,-11.4939339,-2.01165207,3.273675434,-26.01801632,-10.57930612,-18.99276845,1
5.095752368,4.539495359,18.60514352,9.325799739,18.13765871,10.40334773,24.07664926,4.428205184,0
11.69730422,4.184593093,-0.249875961,6.936114097,1.451948138,7.685915896,13.8913798,0.631622992,0
16.09377207,14.34053606,16.5654152,9.688781515,16.21516064,14.06974311,-2.507850291,-3.939862964,0
-11.70803941,-6.190428611,-3.356187465,-1.450393527,-6.056239236,-17.18093432,-10.77439807,-6.648162349,1
