1.592453751,20.2745258,19.74315679,15.79185642,12.31748853,14.00659316,0
-19.21634004,-5.35982541,-4.798629062,1.831714052,-22.09213914,-14.80244968,1
-6.268171288,-11.32040628,-8.786730137,0.690548181,-5.474168999,-7.436549958,1
0.711643955,-8.511389245,-13.3670185,-4.863506392,-8.728394908,-15.25259093,1
-1.206239613,9.977678156,11.54818656,7.310477424,18.30540176,10.69973869,0
5.375379752,-7.23991795,-15.70644286,-6.806511161,-10.47695198,4.233394245,1
25.89493356,6.632730332,4.86154143,0.104059109,16.69914048,17.49231275,0
-15.63727376,3.504240542,-16.30054173,-5.174876157,-15.17590015,-8.210645072,1
17.59483773,18.92990969,18.0030503,7.452528229,6.003184422,13.10869688,0
10.96486813,5.305877405,14.22277427,10.13629412,6.495446286,-0.22806735,0
-9.964849178,-0.56134239,-10.11403097,-5.018166439,-16.34085792,0.580869939,1
10.26747232,-1.172112636,21.68311257,-2.407964764,12.79883955,2.224152366,0
13.62095009,4.379480995,16.76075486,10.60141035,3.406598217,26.27831731,0
-15.64514339,-0.764681438,-5.586045796,-2.861031562,-10.85933195,-5.47270955,1
5.317285628,14.19418325,30.48358926,8.553569545,-3.092597281,7.188601678,0
-12.49879867,-8.675204961,-8.137120946,-10.05861941,-7.499570552,-20.32993161,1
7.581783466,5.692707807,10.284814,0.944144159,-7.372097168,4.397420906,0
11.18288987,6.228584448,24.75169124,7.248962926,13.41210712,7.07409392,0
-6.212223323,0.694453155,6.566786151,2.131047262,9.965194502,-5.452575317,0
-10.16431472,-2.794688022,-17.67822955,-5.351168447,-9.758448732,-13.01671148,1
6.891076845,16.13975671,11.48814717,11.15208685,8.475996862,17.42115348,0
-11.57860253,-1.983215533,1.367456978,-5.109217209,-21.23789307,-1.824195404,1
-9.799414855,-4.087416353,-9.102696278,0.292674218,-8.771542262,2.514775806,1
-8.126158784,-4.530594439,-2.067904761,1.918257459,-10.83125374,-3.753455939,1
7.796607563,-6.080325882,32.35043766,3.487551481,-0.39051509,6.389105995,0
9.984682624,12.95826054,7.721562222,2.955315361,35.07220534,-0.965966152,0
-7.534419311,-8.466441148,-0.348712534,-4.83694682,-15.44431652,2.989313481,1
6.974694343,6.842579862,11.23581729,10.56926946,19.09046964,0.76421349,0
2.325717819,5.766770651,12.03988811,7.833585313,-1.004044163,5.449259244,0
-13.20741226,-1.920981949,-10.20179636,-1.992077917,-14.94165154,-16.71234195,1
19.76282622,11.41258428,12.02628482,5.430378287,13.26291319,12.58682737,0
0.332256637,-4.156119629,-9.643980566,0.856235542,-13.51525289,-16.18417254,1
7.37980778,-3.641703778,15.85193547,7.394107348,9.692004795,10.2185691,0
15.63791295,19.23813151,28.64818478,7.36745031,2.806085384,14.79277273,0
10.12156928,-0.875683434,14.54279761,14.24527048,-1.886776022,11.9126632,0
-10.11028518,-6.421761163,-9.844785195,-8.119120324,-15.1459082,-11.02164603,1
3.033633714,2.005116555,3.518197122,16.1827119,18.57338916,15.10040587,0
-1.901239287,10.18240138,26.36287951,7.503797745,8.483095569,-4.480296924,0
-1.585816373,0.075199886,16.14633539,-2.217440645,12.02665381,12.12469686,0
3.23457892,-9.34810765,-6.337290971,0.579304389,-12.99657624,-34.51808821,1
-6.856915036,-3.879274714,-13.79254084,-8.514857781,-30.02851752,-12.91239205,1
-8.119012589,-5.948163299,5.449240145,-4.229997791,-25.70673845,-8.810255747,1
-1.260713954,-2.816131677,-7.922249763,-5.119201699,-11.16985665,-9.646567369,1
6.530183532,4.115992225,23.39630872,-1.196021599,8.292942204,2.901726364,0
10.74142386,9.682321496,13.89436713,4.370105345,27.09848518,9.533521412,0
-17.07725219,-9.032794024,-6.836007004,-5.464971842,-8.884048368,-9.089033577,1
7.194669671,-1.331076021,22.87767438,4.755471119,-6.564161675,17.02856899,0
-4.045496342,-2.014578018,-12.53951052,-13.21318861,-15.96269683,-9.737335041,1
9.383329341,3.358907219,12.88291933,10.34704853,6.252890579,3.122310086,0
-3.227353277,-7.415936893,-12.25876681,-14.21806142,-13.49533675,-7.933407985,1
9.463136335,-7.682748502,7.468290848,0.895492781,13.33108469,20.6882822,0
-10.13852643,-8.03744107,-0.918176419,-1.802494027,-18.59642813,-5.654808681,1
-0.943203771,-4.375784846,-4.645065198,-3.342818873,-14.16359519,-3.514156455,1
-5.161450954,-6.988591975,-10.8548583,-4.931410121,-16.06263951,-5.791618219,1
14.48037215,11.16119379,5.066070785,9.216152376,18.73641677,9.265693184,0
-2.572373358,-5.209767305,-4.898361394,-8.725053734,-19.81661013,-5.035645618,1
-12.68363544,-11.98896048,-1.827624834,-8.131410901,-16.85038656,-18.23960165,1
-19.66193633,-7.476802726,-0.479998887,-5.440575806,-19.88755927,-1.971679383,1
7.724027708,6.775166188,15.64368227,2.734520046,8.817091107,18.36966458,0
-4.402247474,-14.71130097,-8.214137951,-10.52036526,-1.497090662,-14.2724965,1
10.33540324,11.56658641,8.490221874,-4.001332892,6.85302286,9.682403752,0
10.65801297,8.27454843,10.62133307,1.035722296,3.878063744,25.78436444,0
9.75436869,7.981285996,26.41911658,14.19158921,9.571598157,6.302309814,0
-15.24042744,-7.397522077,-7.590251218,-4.733508448,-11.52206028,-4.69069071,1
6.919089771,12.97519487,6.522624846,4.844539671,3.859190694,0.924788689,0
11.88828049,6.136776464,24.59132433,7.416552118,3.594762132,1.133321777,0
-10.05087953,-4.824571953,-22.29442119,-5.508248189,-26.04308281,-2.385215002,1
-7.783666559,-9.487618995,-15.32450267,-8.808832805,2.6691761,-9.649683967,1
-21.35493209,-4.959419742,-6.157741495,-2.542583962,-10.71073583,13.50534931,1
-0.274979606,-7.028794451,-5.451384506,-10.47420561,-5.631053004,-1.593246646,1
8.495010692,12.42877915,18.91641038,9.39465963,8.732898428,6.359087894,0
0.405736555,4.005907397,13.64946305,3.857136912,10.95992005,23.89392025,0
13.91890728,3.256467569,-2.819978238,10.51523777,12.42502456,4.68121479,0
-8.365843243,-4.215271491,-5.967325533,2.360655495,-5.610931457,-15.66134773,1
14.375554,4.624052439,11.0552691,9.35600883,6.700158582,12.27491665,0
4.335932984,3.523796673,2.591808875,8.14002802,3.161572446,2.285229752,0
7.134783557,8.65347825,1.527875523,-0.845358951,9.31407228,9.512650656,0
8.952829146,6.471741891,0.728524824,0.821442681,5.550764015,10.82439794,0
4.967375852,-3.939873185,-0.5588497,-2.115964805,-13.99054678,-7.426465075,1
-7.280277985,-4.428390344,-5.331293367,-10.66072729,2.867361006,-15.31290484,1
-13.30196844,-6.984493559,-0.794872494,-1.965997139,-9.726822776,-12.75270008,1
-24.39118766,-3.840872438,-14.35888683,-0.205692561,-11.61887919,3.931346499,1
9.684253646,4.553899669,13.45499865,7.01613166,3.402313576,5.225844655,0
12.44183906,2.385561742,11.71684722,16.82237079,8.981931842,16.86372921,0
7.666238776,-7.188968568,-23.96928265,-6.99016842,-3.070905984,6.08245226,1
-18.80923439,-1.688621805,2.70979416,-8.906900172,-12.73113322,-6.000679663,1
-0.691443473,2.584252149,-4.818378384,-7.746142969,-13.8459911,-20.55983377,1
3.970111795,2.442265129,24.89098636,12.26637785,-1.14759394,18.40498329,0
5.671544808,-14.08519693,-13.64780426,-6.059831319,-6.171897175,-6.15748922,1
-15.37028904,-1.117049349,-13.48531029,3.086991486,-24.86812825,-6.940117933,1
10.63866532,1.3081109,11.46379213,3.854614715,8.842161578,13.59352518,0
-15.0906833,-11.49374317,-14.47939566,-4.610081928,-15.08575299,-21.26212171,1
10.24758355,3.460439996,29.56253048,4.36711143,8.66262574,12.70408537,0
-5.99371356,-3.114982005,-5.221054279,-18.21804434,-17.82703931,2.681205266,1
-20.4406043,-10.10673042,-4.368996281,-4.873256722,-2.218516582,-7.32682407,1
20.12773477,-0.610017619,11.89158666,4.163787184,10.27144117,3.512602172,0
-0.403323013,7.511338973,14.83424152,17.32342172,8.339385603,19.13839686,0
-12.99113265,-2.088767076,1.091928962,4.028840846,-9.747400674,2.344566621,1
4.846079711,2.472726166,16.83297199,2.740034783,15.95062369,12.76411959,0
-2.308689339,12.47599611,9.596412861,0.169984225,2.343895684,14.47237884,0
5.628687452,3.462980597,-0.56274137,7.626933863,-2.815670528,16.65272076,0
12.22475596,4.390597643,2.155881789,-2.185626204,21.43054397,5.97187356,0
-17.04183339,-8.914633921,-1.432588393,-2.600154317,-4.720497318,-9.762340489,1
0.03046446,13.92559848,20.88972714,4.468634348,12.95536049,16.67104471,0
-7.092924669,-4.11551622,-3.768096095,-3.185731142,-14.45886741,-8.883470512,1
-8.675457783,-3.920254405,-5.635862744,-6.23747305,-18.12203901,9.649341729,1
-24.68931683,-5.305996188,-13.4761595,-11.3388072,-24.32054493,-7.406996638,1
-14.16231491,-11.84697782,-9.972552145,-2.696872514,-8.892824201,-3.509879483,1
-12.12094856,-10.85274061,-14.00908658,-4.183625669,-8.60578922,-8.410653332,1
-15.16825689,-5.980651199,-8.541302213,-0.465635087,-0.439246054,-12.84358238,1
14.24959771,10.28995958,5.504157028,-0.614941903,5.495129991,9.853369563,0
-1.916500207,-4.16986308,5.62418769,-12.08710399,-7.66346358,-17.51880928,1
-27.88127604,-6.254741051,-7.309759599,-15.09893631,3.639034074,-1.683911502,1
-0.566793565,13.2928493,20.2727787,3.070226687,1.317085233,5.725152074,0
12.35953476,13.92541438,13.7901687,13.8486152,-0.273005795,2.417864974,0
9.7933468,-0.000228243,-2.563927026,13.28112356,15.68967758,13.44146625,0
